###############################################################################
# do.txt
# This file was auto-generated by aeadtvgen v1.0.2
###############################################################################
# Parameter:
#
# add_partial            - False
# block_size             - 1344
# block_size_ad          - 1344
# ciph_exp               - False
# io (W,SW)              - (32, 32)
# key_size               - 128
# len_format (AD, DATA)  - (32, 32)
# lib_name               - lakekeyakv2
# max_ad                 - 24
# max_block_per_sgmt     - 9999
# max_d                  - 1000
# max_io_per_line        - 8
# min_ad                 - 0
# min_d                  - 0
# msg_format             - ['npub', 'ad', 'data', 'tag']
# npub_size              - 128
# nsec_size              - 0
# reverse_ciph           - False
# tag_size               - 128
###############################################################################

#### Authenticated Decryption
#### MsgID=  1, KeyID=  1 Ad Size =   23, Ct Size =  453
# Instruction: Opcode=Authenticated Decryption
# INS:30410000
# Info :                Plaintext, EOT=1, Last=1, Length=453 bytes
DAT = FB7DC52CDA55586D4F2A47FDD3B7885573470CE1B09BE557D5FFBC392A5836AF
DAT = 9DA3E47A2D469FC11BDC23D1F57E21F538A7CBB76FBAC6678230F27DB333767B
DAT = 1FB08BDCB3789DD331B9611D2EADA594F7A007C2DB857D7C5EDA9AF3A48BBFD6
DAT = 51B1B81A8F97038E3FEDB996B4E1FF20E08C7A331150693CFE742E570226D02F
DAT = 121D19BD6460E64F80C92D0FD492FB5590F2B5BBEDA30B8CFDD0D3417313E161
DAT = 975F17C3034806B417313FBF37600667EADE7495543E7A2AC6CB90270BC5DEE4
DAT = 50F09B8D9310E9E95AAA240EA52AD0EED6087582E0DB2599008EE5C2658AC51A
DAT = 5D7CFA04F04329E7244C26BEFAF887F2F9800470699FA58820F608020C45DAAE
DAT = 6C28C692316871743586EE98E77F8804A22D63E4FBA9772636126BC6040E9352
DAT = 3FE9473E893336276257C176E837B94BD3D9FF00
# Status: Success
STT = E0000000

#### Authenticated Decryption
#### MsgID= 41, KeyID= 27 Ad Size =   19, Ct Size =  235
# Instruction: Opcode=Authenticated Decryption
# INS:36E90000
# Info :                Plaintext, EOT=1, Last=1, Length=235 bytes
HDR = 430000EB
DAT = 7891FB0DA60166978A5D54D84A853442FF78E4D9A5429BEE0C18751E132056F2
DAT = 447AF044AD4E18F9A16F467E63026AE5B820BA8A6C8E186E86426B6A6B85ABC5
DAT = 80FD1FC26C416121658AF62AE23B76CE1CAEA5F5B26F61585EE8560F251D3760
DAT = D274FEF8200E04F21CFD94B01F69A9E2E3F465C2EAC5A05FC5E0A077A4B8DD3A
DAT = AFC3C60D4FDC0F39693983F5DAE7C3F333D703CA98EFE9B00DE0A511149A553E
DAT = 1C20A0D3F35F1E9D126B73BC8A3052D3CA0FAC9002443E46A24927D1E203FB06
DAT = D594DF518E52A63BBD34512BF14E74BBFA6006A7744152928F9DE76D876C2D58
DAT = 589AD98BEFDDF26AA60A3600
# Status: Success
STT = E0000000

#### Authenticated Encryption
#### MsgID= 42, KeyID= 28 Ad Size =    7, Pt Size =  405
# Instruction: Opcode=Authenticated Encryption
# INS:272A0000
# Info :               Ciphertext, EOT=1, Last=0, Length=405 bytes
HDR = 52000195
DAT = 35BD78816970F7694F4EB7FFAD9F9D4DF59B60ADEF9FBABF98E0C782C12562FC
DAT = 2D99F0CD17A358E75201A79C7F05AEC5C89466AB90F4AFB6580E10DA4CA79C5A
DAT = C50EEEABA5A1BA4E872DFA17394B370D12F20F5A6F6CB1D452AD8CFC6F411C84
DAT = D20F29D9B44019F3FD94EBF9D4A25EF1EF4B0F975AEAE33404F363AD5788A2C2
DAT = 60E752D18FB5FB7D709CA35E3071201A7B0D35D0CB583B37C398E252F4B76B6D
DAT = FEC01CCF9DCD43AE9C319853A5C69C3F57D56D7838929535408B29C42FCAA789
DAT = 35F4760318337C0485BFAB7FABA43794FCE25E16834081710FE583D68B1945C2
DAT = EC085FF55B3F6C22249259A916899E9E9F1C6A3540E38F461336CB31F2F07F30
DAT = 4468F6D5E6992B758FFDC423D13A8770348F3B06D582ADEB87CB945FA56A6EB5
DAT = 3F4B0BF0744F34D1035D010E20855D6E4184984D90C980D0EFA34D0F1F993C6A
DAT = DAC8BABEBD01DE06AC5ECD0F93E5D4C15E6C1F7B60289FB8D4B610DED5AC923C
DAT = 9C716818A4E753653026D136ADB6F07A350F010E951285AD8BE7AC076AF5F678
DAT = E2D99281979AE4D66973185727EF8D70ADAB3C064F000000
# Info :                      Tag, EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = 649015D75236F33F090C4D6649636585
# Status: Success
STT = E0000000

#### Authenticated Decryption
#### MsgID= 43, KeyID= 29 Ad Size =    1, Ct Size =  385
# Instruction: Opcode=Authenticated Decryption
# INS:376B0000
# Info :                Plaintext, EOT=1, Last=1, Length=385 bytes
HDR = 43000181
DAT = 106049E047D02CFFAA7631E6F0183C055F4CC3CCF632DDC6A654661935D8A0F5
DAT = 468F6D430EE24F2FA92C212A35CF6AEC4AFE04CD639CB0D4A0552D4974E346A2
DAT = CCFD21995524D691D9F9733DBDCD905D437A35A73BDA60CAB3626A0F86B88EB7
DAT = FADDED90F140ADEABF21FBE183B7A24EAE4CFB29D32992348151A97743E254F7
DAT = C329E921C4C20A3D5D87284D926889C075FFAF51C8836487E9BC28EF72AB79AB
DAT = 9AABEF22FCDD7A113E69176F27E8E4F8A5E3B822E8101ADFA67E7EBE6D167201
DAT = A772F57CAC2472E5E1EE53126E83C5011EFDDF8A9BFAD23D1FCED18BC75FCFBE
DAT = 375AEF4E2F0CEA009F243270F5BAB9773D77E49236EC3BB452CCD13515738362
DAT = E404B3664875824EB8E584E2EB573A061885066E839EC3760468C2F75E1AF25A
DAT = C236A03FAE0658BECCF2051769C97EF8370DBBF40E03EE8BC1D64233AEC69110
DAT = 8073DECBEB1D19B00CC0BDDEB609809CF6C1F8ECEDB7A0956A7D162D116EC61B
DAT = 994D46AF41485893848330832B520B2E46877D032E59A2C4D79E6A77BBADA65E
DAT = 63000000
# Status: Success
STT = E0000000

#### Authenticated Encryption
#### MsgID= 44, KeyID= 29 Ad Size =   24, Pt Size =  128
# Instruction: Opcode=Authenticated Encryption
# INS:276C0000
# Info :               Ciphertext, EOT=1, Last=0, Length=128 bytes
HDR = 52000080
DAT = A077D25897876BAC7AA8C2D3259DF4F8198040CDFE7C218BC9C5F60B90699836
DAT = F8C143DDDBB4F35683E9D25D0FD5BBD6B1F28E9EE521EBABE3C8DE8A209A8B59
DAT = 252A061002742BFB99F89A717DA6938A38FA56F96628A4BAC71F7C45D36DEF43
DAT = E731489451C2487ADCE67805DFD7C852A78B657B283EA2A44A4B2D5E8EF75008
# Info :                      Tag, EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = CCF74FCA63F6F776D100FE42347AD5F4
# Status: Success
STT = E0000000

#### Authenticated Decryption
#### MsgID= 45, KeyID= 29 Ad Size =   24, Ct Size =  404
# Instruction: Opcode=Authenticated Decryption
# INS:376D0000
# Info :                Plaintext, EOT=1, Last=1, Length=404 bytes
HDR = 43000194
DAT = 148C036B5728E0A9B8D361CD53D108DA84B4E567994F9D5F96C0E71124A10E83
DAT = 5A933BB2F165680819988B8BF321FFAACAC5114F636DDED49B16BB155A5E7FE4
DAT = 471E33050FFDAC32486FCD5F791F8FDFE6A01133EE1338371F298F6FEF331FB8
DAT = 602B6D8BAB70A7FEFA5447223C0E2210B48DFE163F14E3DF2F009817A1005581
DAT = CF958CA178067D55061F57F6DF2D396530CA0DF770106242B2F9F38E3BA18F3C
DAT = 72F0E81F51768A691064E08DC473222C741DF41CEE7DE4FB05BAE766BAA00CCD
DAT = 3A298D49EE27441F4B11F084C7C2A2E0A3365477B15111819F5EFD5D7435EFCC
DAT = FBF06C58AA641FF9FD84B05D11B5883EDB66D88E8987C04575AD6BE21F2E619D
DAT = 1B91561FE5344F67A4EA5C5A2825011DF60F65A1DBBA9BA91D2D9A53A855A140
DAT = A2216031B821413229D77FE9B99E6A2796FE1E80CB044E8D8EE87BBCAD3FAD2E
DAT = 252B6C92AF35494F0D663476C4459E45134C13268E8D3BC66025D87CA081F4F2
DAT = 3CC7BE09E6C61C0A35034C1741272C0A48B985ED8CCE472B5BA1A4A1311586D9
DAT = EA95972DC4B83D053311E0F4902F47EDFA875753
# Status: Success
STT = E0000000

#### Authenticated Decryption
#### MsgID= 46, KeyID= 30 Ad Size =    1, Ct Size =  854
# Instruction: Opcode=Authenticated Decryption
# INS:37AE0000
# Info :                Plaintext, EOT=1, Last=1, Length=854 bytes
HDR = 43000356
DAT = 66E180C8E43D950CB3B1CC48BD42045CECE0BD4BC78560AB879FFF1BBFCBF401
DAT = 4284F300BF684EE7900AE4FF573D0AFCB93E0E3A1D6E1DCE7B4E03927B3CF472
DAT = 478F022CB78895967903EE375E3C10D56ED27B017E4EE95647A07DCB763BE840
DAT = 4A51BB1AA218B0177F1B12D906BB7CA5C95097465F8FB74FC1C9AFC2C097C8B1
DAT = 4DDA39E9D8344A94179049FDF011D2A05D8400397D7B1E06A6AED238434946CA
DAT = 5AFDAF659EF94667C5F502C65CBA6EA741F9440FAC130E9954CD4BD20D35A248
DAT = DE1875A5B99A88FD5703BC3162E309522892147D4CE56AE66D463B2EFF465B76
DAT = B6CF55147726C53BA9EB0FAB6D27A710ADA22261188AE4C7C6459EAE72410487
DAT = FF1FB4CEC33E03F5AC233F2B4C6B79C5877613E68C71BD1F984A04E518F0D476
DAT = E3FBC2F3870BE61AB3F8D8B0E27BB192E99AC74114EA0A06F53653C3232749B7
DAT = 8BEFEAD276800252DB0C7A76A3A0A0947C61DDD39DBD28D6A00A4FBF8FEF5B6B
DAT = 119588E331DDA1AF33FA928B9F9C8E569CD93AB06E009E2067E8F73D5F6470CC
DAT = FFFA0068C54FF0C9A4EA475A8083186F4EDFB9F67D858032B3DF11C15CFFBA72
DAT = ACA80D7FEEB7BA4877DD0D51C2F37B844A26BDCFEB786824BFC73209764B7FD3
DAT = EAAD04AC61D385E77A729CD50046C3E230F60CC221C7B86D0C4CD32EA46C8D5F
DAT = 5E5F33AF5E2C327515B285140A90FB8E1002FD3E3E6046E00219A3DCC82B6D65
DAT = 54CA6301DDC14949432C4B1E09B832B040F33C2B1916CEEBF1BAD72E441B98FA
DAT = 536152D14644D3DA15FBEA870322559FD3331447F85A7F715D0B1E437EDEC6EE
DAT = 0BC2BF6A8543FF23FA1EA1DB7A5A57E13D4888891743924405F63240AA7465EC
DAT = 73B527F4876462ED7BBFD18C0B9D3690AC4C066BC54D3E7A0C10E682041CC60D
DAT = 074E4227ADF50B8CE62E1D638EFB1E8061738A341E1C1D73063CA312B35D093A
DAT = BFFE05A87F833BE10721C78334BCE969CBFB6553D1E0102E29DDCF9A9CDDE0AC
DAT = 3C8CE2FA7C65021CBCF858FAACF4D569C18B3F332B86B08FDAF6D1FAE5358FAC
DAT = 30F0A4B616590754E62DD1604F2808C02F6DE1C4F9D6F261D2794538F6FABB70
DAT = DC7ABD1C4E4F884EFBD34D15F99A2909096547FD7FD07652801C9EB419E531EA
DAT = 17469A87B50F19508284B34D993010BBFCCC5636B1627545E745482742BD31E4
DAT = 12E32238422CB921E691E711350EBFE4FD52447B4D830000
# Status: Success
STT = E0000000

#### Authenticated Decryption
#### MsgID= 47, KeyID= 31 Ad Size =   15, Ct Size =  579
# Instruction: Opcode=Authenticated Decryption
# INS:37EF0000
# Info :                Plaintext, EOT=1, Last=1, Length=579 bytes
HDR = 43000243
DAT = E6FBC9FB8DE90639228594EAF14BA08691ADC9B7C48C346528EB345E89042BEF
DAT = 37513BF75A0D7662C77E8F1F4493114A914C0A6EE1722E6C6C9AA75C78ED7947
DAT = FB1BBE08C168609622BAFA12993188B2EB150659765AEE7A6340D502CF921648
DAT = 2C8A35441CB6E58007ED9AF37363A7D80BCC5B4C053CAB6AD1BD6A6B0A996140
DAT = 6EB925808AA4DAF030E31736D7A0C5652B93D7924B2E2883584D73ED2AABDA58
DAT = 273976F7E0F7AC7357FBADEEC0F9AB4097364A8E5CFAC2EF61739557EE930893
DAT = 66B233236611CB0340C768264BF738C00E4A0680838E0099C5646EE5FB885273
DAT = 88714A9D66A98735627B6610389BFD68CE36D3D7AF2024B194F2880EA666F6DA
DAT = 8EC8B68BA26A0BFDCDD146B36EF1392D4A7BD15DDFBB1CA07ABCEFA5C72B301F
DAT = 00A2B82A95FF0B339DB61D238DEA4874DF185F929A1D6A2AFDD89999C0C68837
DAT = 3C50365E36539E524A8561A1FF76658362296F98F231606763C4800BDC71CF7F
DAT = 91DEDE16E0CEF53AF28B4C658A80918A610316CF1D5465969BFF0A99FD57C67F
DAT = A70A52CE9AF1B99400BD9677FE865FC065EFD6E270F4F4C952853CE124F87C5D
DAT = 1673CCDF46FD9AC8B7F83D16052ADD64870AC1F3663582288F9443E9E908F088
DAT = 1B8D768739C0E5F1992DF7009657672548FF9A9AF23E963A42708336C634A6BC
DAT = 27CA52B8E445268DCE411F3461F20BCBF5D6E404AAF23AC18222FECB14F8A168
DAT = 97B79E68B7626B4776AF6FA8CC1669E1C5FE1719DAA722C7584DA25FFEA716D6
DAT = CE02AE95B2B692202265D145DB9D1F3D952F9B1D6ADDC60A74A6B2E455D079E6
DAT = BFBA7400
# Status: Success
STT = E0000000

#### Authenticated Encryption
#### MsgID= 48, KeyID= 32 Ad Size =   12, Pt Size =  114
# Instruction: Opcode=Authenticated Encryption
# INS:28300000
# Info :               Ciphertext, EOT=1, Last=0, Length=114 bytes
HDR = 52000072
DAT = A8FA63C8B3B1B3C31CF0E3F88142A0407B087846445473C58FB3203AEC5DCEBA
DAT = C753C9AC122582FB6AC00DD5FF628F7047900A92769BC48F0CDB78899A8E7BB0
DAT = F2B9E6C26C7F11D28EDD339D0BA88ABAAB7AD2FEBD3D463C253C27D939621383
DAT = 7DABDEA36047C37CFF61F1178C89B7257CE70000
# Info :                      Tag, EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = 6CA1ABE44A0A52A512798BAC3BA51277
# Status: Success
STT = E0000000

#### Authenticated Encryption
#### MsgID= 49, KeyID= 33 Ad Size =   18, Pt Size =  861
# Instruction: Opcode=Authenticated Encryption
# INS:28710000
# Info :               Ciphertext, EOT=1, Last=0, Length=861 bytes
HDR = 5200035D
DAT = DDFE7681C81B4A2019C7A03E1AC33F74C88A531C8A86786F85957C77AD6FC54F
DAT = AB6F4143097DCED6E30B21F1B6466883B460DD1A85ABB661581AB98D5B998E49
DAT = 96A1FBFC4C11AB885958B6D506D60FAE000238FB0428A74E6DFE56A945329C67
DAT = 00FDA1B33899A4BF9D8E41DE8EC53568796E5E7DA4DB3380A890F6887CC673F6
DAT = B63F0FCFB179C5A0684F84DE1E0C5C66B5E2C15FD295EB87BA7909D0264CDF73
DAT = 420B461BC43C26CC6F05597DBD8EA31E0A759D5DF81F5B66C4E341AE3D757915
DAT = DF7010ED2E259EE47CFA7D1332D8C00E4EFFE0B058D5D8F387A91B6A6C43E32F
DAT = 43A7E1671143E9AC74AAE02F253DF16AC917EDC387816D6ACDD51C8AB1C493A0
DAT = 9087C15AA267B01ADE22AEE74B6B03B808577BDBF9B03569C43AF909C89CAB97
DAT = 67A0661167BCFF7014E2A828367DDAB63A389CF97CA456772F2B323E9E34CA03
DAT = 2B2B4AE16B197CE1C26CD410B6440D65FC016F07ED4CA911EC65A0534EDD7706
DAT = EB7EE5B51F25F242E28ED8D2319FDEC8B05E141416964EC6DC8C5C48EC8FE1F4
DAT = ED960952FABB4762908C0EBAC8674C3F3F253EC7330C4AB57054A14F31D71844
DAT = 74096D85128340E49B4CACBF321A2674F1FFBE7C489A9802531D9D824C082455
DAT = CFDBF103B370785E87CF33D14D78326B4C57CD068D468F2128104799FD5106FB
DAT = 8401215DE3056AFC4E34B3E830A9B6195BE46B3D187942484CC815386528DDC1
DAT = 038A678651981F2A46BAD30286054C70ADD8293AED49E47E90826BACE74555D8
DAT = 39741BFA0CAA2A37E8D499D50605065ECD87D0EA07E648B41C93212C6301D30C
DAT = E42CE935F5BC9A299F4653914C4253F81A146F2230B6DD755C4577746E175B61
DAT = 90C427B2FDC49E0140B933EC34AF6C7B5B590C4B83334468BC2D09A7F39F2AC7
DAT = 77C1F1AFA801E4459FF81E043AFAB1E5B8151C713D7C736F2D0E4B3D46206ABB
DAT = 1CDEE14366569BF89CFD867409AB3A8DCD27ADD659FEB3F831DC0BBA91281466
DAT = 28BC3DB4BD03D24D1D09727BF4D751572A2E8DC009F4D2ADB709B29DD09B5CCF
DAT = A9D142889AAEF834D3686164A48316B923DBED377ED2C328B3963E97DB3FFAF9
DAT = 6B845195F26FD305E6D5F9462040A8FAC5128C9B02FE3E44764B53D1673A82A7
DAT = 288F7F7AACF03C03B01E88BFF842BE316BD9C1FCE50406A83A9F116D3DB63D34
DAT = 689005628ACE03DC8A36633B356E24CAE991BAEDFDCD74459CCDC22B6C000000
# Info :                      Tag, EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = E1A6DE03E010E02570F09340C9284199
# Status: Success
STT = E0000000

#### Authenticated Encryption
#### MsgID= 50, KeyID= 33 Ad Size =    0, Pt Size =  339
# Instruction: Opcode=Authenticated Encryption
# INS:28720000
# Info :               Ciphertext, EOT=1, Last=0, Length=339 bytes
HDR = 52000153
DAT = 612400BC2F6D71C6FC260F1344FCF4FB362E3DE77D0D09F88ADFF341BF61CB84
DAT = 0CA694FD54B8FD789369D9C9132C66035A087C5053C59A42FC42C64D6D589EDE
DAT = D8E604450F4A2D4DA43DBB8670340FF94F8A35F864D6E8D6CED734611A6CEEE7
DAT = 96683A3CE34779CA03749713DB40805E1BB2B7D589CEE65AB59484DF05122F57
DAT = 75626D2958C703E3DF1D4C82AF447F080C6E65239866D6BD0B3AB07D6077B49D
DAT = CB66D87C78E8E2983A2D42C3DCE5698ABC5C8D7AA24FD26BAA6D4CFE91EF6AD8
DAT = 992F30167DB51E8E560220CB8162474FB2F0CEE983B3FEFE21495AF9C167CF23
DAT = 07D313B3CD34AD5AB023EBB222820ADA3D7E3D6AC9E8049F7C88DECB5DABC852
DAT = 60DF7F1744D014FFBE20C684116726596378B834FD02BDE5B692F4B18168529B
DAT = 440466D2FF47B7E5957BD25AA375E028870D2C2D10CE8BB26FC8085ED5AE63E8
DAT = 9C9DAAA800FA2E36852A957FD3DA7F1341860700
# Info :                      Tag, EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = DD8E5417545A91A8776E7C508408C6B2
# Status: Success
STT = E0000000

###EOF
